accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,best_val_mcc,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,sequence_modalities,elapsed_s
0.49133179677322375,0.5060945880058508,0.4049941474834179,0.44993498049414826,-0.012677065854010417,0.0005828207940794528,0.02414168167463594,0.01846596971154213,-0.045449256896972656,0.49704379196312254,0.18700930642146082,1.030964,1.8902183,-92.31187,A10,mha,2,42,"[""price"", ""news"", ""social""]",38468,10972,9979,24099,0.02974530364745828,32,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",313.1903910636902
0.5059035421252752,0.5224900360599735,0.5319806763285024,0.5271926464955956,0.00988904595990327,0.0005287082167342305,0.02299365601060933,0.01806279458105564,-0.003298044204711914,0.5158094856914148,0.6116766559383074,1.1027744,49365.785,-74.31351,A10,mha,3,42,"[""price"", ""news"", ""social""]",46657,12721,9994,24099,0.011052876223223828,101,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",1170.4079298973083
0.5055383252104564,0.5248205741626795,0.73185988323603,0.6112852664576802,-0.02173478075411793,0.00036382078542374074,0.019074086752024086,0.014903219416737556,-0.001545548439025879,0.5307930881701374,0.6050586766024497,1.1019232,1066.0448,-48.203163,A10,mha,4,42,"[""price"", ""news"", ""social""]",54070,15339,4514,24099,0.023774281417796788,94,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",1248.7058618068695
0.5244554455445545,0.5531518090264826,0.5520193560394565,0.5525850023288309,0.04513775292068128,0.00119008868932724,0.03449766208494773,0.0234429519623518,-0.0008745193481445312,0.5313861386138614,0.11786518949030124,1.0220134,-97.150696,-99.741295,A10,mha,0,123,"[""price"", ""news"", ""social""]",23116,6372,10100,24099,0.01773342691230089,49,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",279.7196111679077
0.5478631611003959,0.5498335183129855,0.9256352765321375,0.6898760618298287,0.04296368986465557,0.0005226311623118818,0.022861127756781417,0.017741193994879723,-0.0016196966171264648,0.5431935844076744,1.3629835746558066,1.2471668,1.881182e+09,-41.158424,A10,mha,1,123,"[""price"", ""news"", ""social""]",30474,9112,9851,24099,0.05623800710258141,43,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",331.4116961956024
0.4957410562180579,0.508453237410072,0.5515021459227468,0.5291034999064196,-0.011727213143536955,0.0005661252071149647,0.023793385785023633,0.018255747854709625,-0.015501141548156738,0.5135785148812506,-0.1314310447541147,0.9787965,-99.17826,-99.781456,A10,mha,2,123,"[""price"", ""news"", ""social""]",38468,10972,9979,24099,0.05364235455540044,75,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",2578.401654958725
0.5039023414048429,0.5153922542204568,0.7020289855072464,0.5944044502617801,-0.0074879118937795554,0.0005292023997753859,0.023004399574328947,0.018025396391749382,-0.00423586368560791,0.5171102661596958,0.623608876997871,1.1048812,58570.793,-67.965065,A10,mha,3,123,"[""price"", ""news"", ""social""]",46657,12721,9994,24099,0.010362554326265223,62,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",722.7638030052185
0.5104120513956579,0.5266742338251986,0.773978315262719,0.6268152651131375,-0.017247540988104864,0.0003736166108865291,0.0193291647746748,0.014969533309340477,-0.028512001037597656,0.5177226406734603,0.12386656793800224,1.020067,-14.062816,-71.395805,A10,mha,4,123,"[""price"", ""news"", ""social""]",54070,15339,4514,24099,-0.003668330971296898,41,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",555.0524899959564
0.5085148514851485,0.5427734783518092,0.48297040759352317,0.5111286192633445,0.02050774865747495,0.0011890328023582697,0.03448235494217687,0.02347261644899845,1.341104507446289e-05,0.5284158415841584,0.13772202521823185,1.0257695,-95.40926,-99.508896,A10,mha,0,456,"[""price"", ""news"", ""social""]",23116,6372,10100,24099,0.02033393391986774,64,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",374.4725019931793
0.5416708963557,0.5501738400671382,0.8574364723467862,0.670269480756591,0.03245592182788244,0.0005223737098276615,0.022855496271743072,0.017724860459566116,-0.001126408576965332,0.5429905593340778,1.3595402549513176,1.2464705,1.7921956e+09,-41.158398,A10,mha,1,456,"[""price"", ""news"", ""social""]",30474,9112,9851,24099,0.05671919034873069,37,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",278.8360457420349
