accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,best_val_mcc,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,sequence_modalities,elapsed_s
0.5227895645112172,0.5499003525984977,0.6702167414050823,0.6041263157894737,0.0185646143567923,0.0005216292920522392,0.022839205153687796,0.0176609568297863,0.00030028820037841797,0.5445132473860522,1.4327505092680324,1.261359,5.02513e+09,-39.27982,A6,concat,1,123,"[""price"", ""social""]",29639,9112,9851,120291,0.03313569003615788,61,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",523.7780511379242
0.502054314059525,0.5104457751164339,0.7483417869683964,0.6069140099675658,-0.011296287382895488,0.0005623296601697803,0.023713491100421723,0.018239863216876984,-0.008692741394042969,0.5098707285299128,-0.17600929382824756,0.9717073,-99.568214,-99.896416,A6,concat,2,123,"[""price"", ""social""]",37633,10972,9979,120291,0.04364453700176452,44,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",481.32548904418945
0.49429657794676807,0.5141785797984533,0.42396135265700485,0.46473204829485276,-0.006274252937405754,0.000529778772033751,0.023016923600554247,0.01807096041738987,-0.005329608917236328,0.5106063638182909,0.5615015634842014,1.0939595,24328.977,-86.300415,A6,concat,3,123,"[""price"", ""social""]",45822,12721,9994,120291,0.012710330302500152,107,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",1393.679720878601
0.5188303057155517,0.5301012253596165,0.8298582151793161,0.6469440832249674,-0.005054615199477924,0.0003643901436589658,0.019089005832126665,0.014899954199790955,-0.0031130313873291016,0.5281346920691183,0.4319161596176155,1.0717374,356.32672,-65.10122,A6,concat,4,123,"[""price"", ""social""]",53235,15339,4514,120291,0.029401436089143595,53,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",808.9605147838593
0.5206930693069307,0.5495344506517691,0.5492276195793784,0.5493809922740389,0.03748513411751589,0.0011920173419639468,0.03452560415060028,0.023393966257572174,-0.0024966001510620117,0.5336633663366337,0.22503085703157624,1.0424501,-69.704506,-98.44623,A6,concat,0,456,"[""price"", ""social""]",22281,6372,10100,120291,0.04135039930346658,66,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",420.32355785369873
0.5279667038879302,0.5512857977790766,0.7049701046337817,0.6187274516234831,0.024201229373793785,0.00052224425598979,0.022852664089549602,0.017720939591526985,-0.0008782148361206055,0.5438026596284641,1.4168369387119377,1.2581075,4.0173647e+09,-38.901016,A6,concat,1,456,"[""price"", ""social""]",29639,9112,9851,120291,0.0481656414540616,44,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",376.0804362297058
0.4891271670508067,0.5022109917877448,0.6203667577058135,0.5550706929656135,-0.030232408045045994,0.0005630782106891274,0.023729269071952625,0.01826423965394497,-0.010035514831542969,0.4998496843371079,-0.398964762143972,0.9370126,-99.98415,-99.99069,A6,concat,2,456,"[""price"", ""social""]",37633,10972,9979,120291,0.04327871093892874,40,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",435.3376750946045
0.5138082849709826,0.5287168302435478,0.5621256038647343,0.5449096188067809,0.024155573061227273,0.0005284989601932466,0.022989105249949304,0.01806136779487133,-0.0029010772705078125,0.5122073243946368,0.6192909779798506,1.1041183,56069.03,-68.65266,A6,concat,3,456,"[""price"", ""social""]",45822,12721,9994,120291,0.008641731033376867,72,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",940.6326971054077
0.5208241027913159,0.5278898647044861,0.9274395329441201,0.6728180305551353,-0.025087369354554464,0.0003766707086469978,0.019408006302734905,0.014958458952605724,-0.036919593811035156,0.5046521931767833,-0.034745104855127065,0.9944424,-63.490616,-83.239624,A6,concat,4,456,"[""price"", ""social""]",53235,15339,4514,120291,0.015988195315242447,35,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",535.2580897808075
0.5228712871287129,0.5478245856353591,0.5905453191885353,0.5683833407971339,0.03681900433142808,0.0012417816324159503,0.03523892212335602,0.023605234920978546,-0.044348716735839844,0.5367326732673268,0.4165041312319219,1.0799947,2018.6951,-97.710655,A6,gated_cross_attention,0,42,"[""price"", ""social""]",22281,6372,10100,137059,0.0222001813368133,54,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",379.9872851371765
