experiment_name,config_hash,seed,fold_idx,news_encoder,news_aggregation,fusion_strategy,head_architecture,targets,graph_source,lookback,price_encoder,mcc,accuracy,f1,r2,rmse,sharpe_ratio,vol_rmse,vol_r2,n_train,n_val,n_test,n_params,epochs_trained,best_val_metric,elapsed_seconds,platform_version,git_sha,quantile_coverage_80,quantile_interval_width
v3_m8_A8,0a7fe76732a77a9faf86925cd99dc822fa621b44a738d11ee163e3fa02586ac8,42,1,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,-0.01461386467585181,0.47020607044970053,0.3115683946708877,-0.09452665705789909,0.023897881146829066,-0.8411529459647218,0.01430610085864198,0.014526557283620956,30436,9112,9851,228833,69,0.008894969645842231,3068.1544210910797,,,0.5722261699319866,1.6007204106912198
v3_m8_A6,c406980d1c62665a94eccbe8375c2056fda5d3e4136c3aa88032135cb16eb8a0,42,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.01835574600141341,0.4985280682164247,0.45714285714285713,-0.06722000481170332,0.02359789171801662,0.07971592389424867,0.013714537224236082,0.09434106682943044,30436,9112,9851,225889,88,0.00891842511880434,3873.196436882019,,,0.6895746624708151,1.842191652418268
v3_m8_A1,13e2d85db8a32a4768fdbb8f10c80833828ddc0cd4373ae260dc75ee42503f68,123,1,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.03451281237077737,0.5318738547593789,0.6192941176470589,-0.03140753274772723,0.022945979623807893,0.9690293563889711,0.017563340864946504,-0.5235036806059112,31921,9973,10369,277701,36,0.009206140679641131,2194.576080799103,,,0.8922750506316907,3.1318921017910846
v3_m8_A2,4488342595c47e36e0e8ff1504b075a356118ce88b745d944f8c110fdcd28fbd,123,1,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.01476408298515716,0.48172437072041663,0.3154140127388535,-0.1164261363625756,0.02387296996728258,-0.6788138008763536,0.015374234537781263,-0.16739076049621815,31921,9973,10369,254961,37,0.009149214728320481,2037.333284854889,,,0.859292120744527,2.662683903684887
v3_m8_A4,6ce5dd82522c3944801e0309dc84b3fb3c6bc8b0f937cfb1791882739701cf20,123,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.051112614885837786,0.5385240077149528,0.6190077103586993,-0.0011806568483749835,0.02285611699490318,1.0659134209309244,0.015083964419314802,-0.09555291476931549,30436,9112,9851,225185,36,0.008921783661086126,1620.3923330307007,,,0.8416404425946604,2.5453556589208546
v3_m8_A5,956f741af544f1cb444817d0a0528c8820bd48f257f52c5d485c9fb128734142,123,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.02459075808327669,0.49477210435488783,0.407147111375819,-0.09254865112848742,0.023876277503814686,-0.2734586131707257,0.014087015779950574,0.0444787227650465,30436,9112,9851,247793,37,0.008984753034844965,1878.821303844452,,,0.6772916455182215,1.8305240026679832
v3_m8_A3,978cadcff343c9dde69b3eafa5efb1c79573fb00e3b0a9e2bbaa4e31524b2387,123,1,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.01495636624421556,0.5281126434564567,0.6362893035010778,-0.026329814515760885,0.02288942730530117,0.6817796353529011,0.013910694803500526,0.04428832269553806,31921,9973,10369,233057,67,0.008657460984113052,3259.4397537708282,,,0.8281415758510946,2.343606726469299
v3_m8_A6,720d360296752b8bca885185da4cd4f7f3daa0815a25b7b32374abb742f7e050,123,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.031413433650102955,0.5056339457923054,0.610586918279226,-0.05977329726497116,0.023515418464048917,0.2564460836613846,0.014143375102073833,0.036817730701735996,30436,9112,9851,225889,46,0.008890654478185132,2068.231444120407,,,0.7506852096233885,2.1384006077515463
v3_m8_A7,822957ff98cec62d2783391561a618c5c374f46df9a3e76a4c3a33f9be55032c,123,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.011579876872647653,0.5435996345548675,0.7040157998683345,-0.06258637238901965,0.023546607586894065,1.3725070856597026,0.013717132977959725,0.09399820582226459,30436,9112,9851,195021,56,0.009422531524316194,2070.4714019298553,,,0.7555578113897067,1.9901013236377822
v3_m8_A9,753acbb41b7de90e4d5762e880aa64756c7f3af5141dc6fe9c801e54e07485b3,123,1,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,0.0028799423897917192,0.5201502385544615,0.6194960959510585,-0.18773148376914683,0.02489461187027198,0.46523969525904396,0.015155754203428462,-0.10600595815994107,30436,9112,9851,250737,37,0.009248132502618096,1887.5338020324707,,,0.6844990356309004,1.9756456411043573
v3_m8_A8,3f62d2e0fc6b8b7d0bcf4efcb458533f9252735e1ea0723883a4bf1c20539c5a,123,1,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,0.04455391266552303,0.524109227489595,0.5534387502381407,-0.02321639456197988,0.023106276728820083,0.4602076919774303,0.014606781901288177,-0.027333498501233233,30436,9112,9851,228833,50,0.008791783134361216,2299.2542798519135,,,0.6969850776570906,1.8707704026913252
v3_m8_A2,f11bc7c6a640e22a09f0902646a4e461b43984cf77a61053b40c5874837badb0,456,1,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.008236920489591239,0.5423859581444691,0.7007630699375671,-0.05880853338142189,0.023248780144812388,1.3334103268098094,0.016749355842787833,-0.38556041191497425,31921,9973,10369,254961,35,0.00892749387643118,1956.6428751945496,,,0.8840775388176295,2.9199489661259186
v3_m8_A1,215854de35bcbbd164312a4175c7ab14aac1631863ede26d885c4123333eaac8,456,1,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.01373312846322445,0.46552222972321344,0.10957583547557842,-0.14729731459196693,0.024200784402161214,-1.0202825894209966,0.01439461697458539,-0.023362442063108002,31921,9973,10369,277701,41,0.00877823318269152,2506.22953414917,,,0.8374963834506702,2.4298154748701153
v3_m8_A4,1a7b52e9b0aee50aa72c45aebb9f671120e665ac21e32683af78f5227eafdcdc,456,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.044676566266286154,0.5290833417927114,0.5816574984218595,-0.006195201193658795,0.022913284428254597,0.7219140492573414,0.016193070616522084,-0.2625854483376706,30436,9112,9851,225185,35,0.00931018037548527,1585.0665121078491,,,0.8637701756166887,2.7712182097228655
